Id,Position,Name,LastName,Age,Gender,Country,Worth,Image,Sector,Company
5746,1606,Lou Zhongfu,Lou,64,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/562a8f82e4b0ffa7afe63754/416x416.jpg?background=000000&cropX1=121&cropX2=744&cropY1=187&cropY2=811,Real Estate ,Real Estate
1907,1607,Low Tuck Kwong,Low Tuck,70,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/81d79597a719079525541ff737032aa2/416x416.jpg?background=000000&cropX1=138&cropX2=626&cropY1=585&cropY2=1073,Energy ,Coal
8952,1608,P.N.C. Menon,Menon,69,None,None,1.5,https://specials-images.forbesimg.com/imageserve/5a7fd965a7ea43169013324c/416x416.jpg?background=000000&cropX1=2857&cropX2=5247&cropY1=8&cropY2=2396,Real Estate ,Real Estate
4682,1609,Thomas Meyer,Meyer,58,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a7fd965a7ea43169013324c/416x416.jpg?background=000000&cropX1=2857&cropX2=5247&cropY1=8&cropY2=2396,Fashion & Retail ,Apparel Retailer
3210,1610,Ezra Nahmad,Nahmad,72,Male,Monaco,1.5,https://specials-images.forbesimg.com/imageserve/589fd5d54bbe6f0e5586907e/416x416.jpg?background=000000&cropX1=174&cropX2=652&cropY1=303&cropY2=782,Finance And Investments ,Art
8961,1611,Judith Neilson,Neilson,72,Female,Australia,1.5,https://specials-images.forbesimg.com/imageserve/5a7a596c31358e4955acc8e9/416x416.jpg?background=000000&cropX1=1125&cropX2=3433&cropY1=12&cropY2=2320,Finance And Investments ,Investments
1388,1612,Madeleine Olsson Ericksson,Olsson Ericksson,73,Female,Sweden,1.5,https://specials-images.forbesimg.com/imageserve/de1a43db35ae6e3cb505ff6a132c2db2/416x416.jpg?background=000000&cropX1=180&cropX2=744&cropY1=240&cropY2=804,Diversified ,Diversified
9632,1613,Ou Zonghong,Ou,48,Male,China,1.5,https://specials-images.forbesimg.com/imageserve/de1a43db35ae6e3cb505ff6a132c2db2/416x416.jpg?background=000000&cropX1=180&cropX2=744&cropY1=240&cropY2=804,Real Estate ,Real Estate
6306,1614,Eren Ozmen,Ozmen,59,None,USA,1.5,https://specials-images.forbesimg.com/imageserve/5a9f20b331358e79a28b2d5f/416x416.jpg?background=000000&cropX1=0&cropX2=2472&cropY1=168&cropY2=2638,Manufacturing ,Aerospace
5736,1615,Fatih Ozmen,Ozmen,60,Male,United States,1.5,https://specials-images.forbesimg.com/imageserve/5a9f218d31358e79a28b2d7f/416x416.jpg?background=000000&cropX1=0&cropX2=2472&cropY1=89&cropY2=2559,Manufacturing ,Aerospace
8859,1616,Jose Isaac Peres,Peres,77,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a7b8aad4bbe6f2652f4f096/416x416.jpg?background=000000&cropX1=2609&cropX2=4884&cropY1=14&cropY2=2290,Real Estate ,Shopping Malls
5365,1617,Mark Pincus,Pincus,52,None,USA,1.5,https://specials-images.forbesimg.com/imageserve/5a90820b31358e79a28a1d51/416x416.jpg?background=000000&cropX1=1096&cropX2=4271&cropY1=380&cropY2=3553,Technology ,Online Games
2686,1618,Kevin Plank,Plank,45,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a9087ca31358e79a28a1e3a/416x416.jpg?background=000000&cropX1=2143&cropX2=3423&cropY1=223&cropY2=1502,Fashion & Retail ,Under Armour
8756,1619,"Nicholas Pritzker, Ii.",Pritzker,74,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,Service ,"Hotels, Investments"
3877,1620,Que Wenbin,Que,54,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,Healthcare ,Pharmaceuticals
9876,1621,Jorge Rodriguez Rodriguez,Rodriguez Rodriguez,72,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,Diversified ,Processed Milk
1898,1622,Nobutada Saji,Saji,72,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a90888d31358e79a28a1e6e/416x416.jpg?background=000000&cropX1=445&cropX2=1670&cropY1=514&cropY2=1740,Food And Beverage ,Beverages
7558,1623,Thomas Sandell,Sandell,57,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a8122254bbe6f2652f545fc/416x416.jpg?background=000000&cropX1=371&cropX2=2617&cropY1=423&cropY2=2667,Finance And Investments ,Hedge Funds
9765,1624,Eddy Kusnadi Sariaatmadja,Sariaatmadja,64,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/c0595e2f11ba258f473ee7a8b10aef0d/416x416.jpg?background=000000&cropX1=3&cropX2=520&cropY1=37&cropY2=554,Media & Entertainment ,"Media, Tech"
9573,1625,Fayez Sarofim,Sarofim,89,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a907e0c31358e79a28a1d20/416x416.jpg?background=000000&cropX1=313&cropX2=1684&cropY1=201&cropY2=1572,Finance And Investments ,Money Management
4262,1626,Monika Schoeller,Schoeller,79,None,None,1.5,https://specials-images.forbesimg.com/imageserve/a91e8fae900cf6fb90ad6202e1a7c387/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=23&cropY2=766,Media & Entertainment ,Publishing
3438,1627,Antonio Luiz Seabra,Seabra,75,Male,Brazil,1.5,https://specials-images.forbesimg.com/imageserve/5a7b7bc2a7ea43169012ee41/416x416.jpg?background=000000&cropX1=914&cropX2=3583&cropY1=0&cropY2=2667,Fashion & Retail ,Cosmetics
3699,1628,Yuri Shefler,Shefler,50,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/58a39a6831358e1a35ab6459/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=6&cropY2=750,Food And Beverage ,Alcohol
7078,1629,Rajju Shroff,Shroff,84,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/58acbbeca7ea431f3219ea0a/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743,Manufacturing ,Agrochemicals
8673,1630,Frank Stronach,Stronach,85,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a7ba8634bbe6f2652f4f2f0/416x416.jpg?background=000000&cropX1=484&cropX2=2866&cropY1=6&cropY2=2389,Automotive ,Auto Parts
5017,1631,Kevin Systrom,Systrom,35,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/58c1a2eba7ea431f321ad96b/416x416.jpg?background=000000&cropX1=63&cropX2=733&cropY1=13&cropY2=683,Technology ,Instagram
3702,1632,Tang Hsiang-Chien,Tang,95,Male,Hong Kong,1.5,https://specials-images.forbesimg.com/imageserve/2c9342e6b6c03eec93a23ec68d9abad9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Manufacturing ,"Textiles, Electronics"
8330,1633,Tang Jianfang,Tang,0,Female,None,1.5,https://specials-images.forbesimg.com/imageserve/2c9342e6b6c03eec93a23ec68d9abad9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Food And Beverage ,Packaged Foods
2552,1634,Ning Tang,Tang,44,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/2c9342e6b6c03eec93a23ec68d9abad9/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Finance And Investments ,Online Lending
9921,1635,Jim Thompson,Thompson,78,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/56d1b782e4b0c144a7f6639a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,Logistics ,Logistics
7753,1636,Jonathan Tisch,Tisch,64,None,None,1.5,https://specials-images.forbesimg.com/imageserve/56d1b782e4b0c144a7f6639a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,Diversified ,"Insurance, Nfl Team"
5515,1637,Kenneth Tuchman,Tuchman,58,None,United States,1.5,https://specials-images.forbesimg.com/imageserve/56d1b782e4b0c144a7f6639a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=21&cropY2=765,Service ,Outsourcing
8760,1638,Wim Van Der Leegte,Van Der Leegte,70,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/5a7fd6efa7ea431690133217/416x416.jpg?background=000000&cropX1=375&cropX2=1115&cropY1=62&cropY2=802,Manufacturing ,Manufacturing
3054,1639,Shamsheer Vayalil,Vayalil,41,Male,India,1.5,https://specials-images.forbesimg.com/imageserve/59cc1beea7ea434a34f46d83/416x416.jpg?background=000000&cropX1=0&cropX2=426&cropY1=19&cropY2=445,Healthcare ,Healthcare
5309,1640,Thongma Vijitpongpun,Vijitpongpun,60,Male,Thailand,1.5,https://specials-images.forbesimg.com/imageserve/5af9bd6031358e612fb8f036/416x416.jpg?background=000000&cropX1=130&cropX2=760&cropY1=258&cropY2=887,Real Estate ,Real Estate
8749,1641,Arkady Volozh,Volozh,54,Male,Russia,1.5,https://specials-images.forbesimg.com/imageserve/5a809e99a7ea431690133a8d/416x416.jpg?background=000000&cropX1=216&cropX2=1841&cropY1=7&cropY2=1631,Media & Entertainment ,Search Engine
8605,1642,Stefan Von Holtzbrinck,Von Holtzbrinck,55,None,None,1.5,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875,Media & Entertainment ,Publishing
1846,1643,Wang Jiufang,Wang,54,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875,Real Estate ,Real Estate
5767,1644,Wong Hong King,Wong,56,None,China,1.5,https://specials-images.forbesimg.com/imageserve/4006b43466dcb630d585decf47bbcc89/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=131&cropY2=875,Real Estate ,Real Estate
4213,1645,Ian Wood,Wood,75,None,UK,1.5,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Energy ,Energy Services
5969,1646,Xiao Chunhong,Xiao,50,None,None,1.5,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Real Estate ,Real Estate
9833,1647,Jacky Xu,Xu,46,Male,None,1.5,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Fashion & Retail ,Apparel
5251,1648,Zhang Hongwei,Zhang,63,None,None,1.5,https://specials-images.forbesimg.com/imageserve/56cc68ace4b062f6b59a5100/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=6&cropY2=747,Diversified ,"Oil, Banking"
5588,1649,Zhang Tao,Zhang,45,None,None,1.5,https://specials-images.forbesimg.com/imageserve/5a875da14bbe6f2652f5cc16/416x416.jpg?background=000000&cropX1=790&cropX2=3782&cropY1=244&cropY2=3234,Fashion & Retail ,E-Commerce
4634,1650,Anu Aga,Aga,75,Female,India,1.4,https://specials-images.forbesimg.com/imageserve/5a7f0b2fa7ea43169013281b/416x416.jpg?background=000000&cropX1=3&cropX2=174&cropY1=2&cropY2=173,Construction & Engineering ,Engineering
2753,1651,Farkhad Akhmedov,Akhmedov,62,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/9a9b8300699e0c4670bb8ac89830b351/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741,Energy ,Investments
8697,1652,Alberto Alcocer,Alcocer,75,Male,Spain,1.4,https://specials-images.forbesimg.com/imageserve/a52ce63776cba920958cb0d7d7ba291e/416x416.jpg?background=000000&cropX1=0&cropX2=1002&cropY1=28&cropY2=1031,Finance And Investments ,Investments
3837,1653,Bassam Alghanim,Alghanim,66,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/71d32e49d176d12876ada8942eec1019/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=60&cropY2=801,Diversified ,Diversified
6534,1654,Kutayba Alghanim,Alghanim,72,None,Kuwait,1.4,https://specials-images.forbesimg.com/imageserve/58d3cbeb4bbe6f0e5589280b/416x416.jpg?background=000000&cropX1=0&cropX2=1497&cropY1=57&cropY2=1554,Diversified ,Diversified
6163,1655,Alexandra Andresen,Andresen,22,Female,None,1.4,https://specials-images.forbesimg.com/imageserve/58a383764bbe6f0e5586cfc6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=5&cropY2=749,Diversified ,Investments
4222,1656,Katharina Andresen,Andresen,24,Female,None,1.4,https://specials-images.forbesimg.com/imageserve/58a3900f31358e1a35ab63fe/416x416.jpg?background=000000&cropX1=103&cropX2=744&cropY1=93&cropY2=734,Diversified ,Investments
8161,1657,Vasily Anisimov,Anisimov,66,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a80c73f4bbe6f2652f540f5/416x416.jpg?background=000000&cropX1=865&cropX2=2746&cropY1=17&cropY2=1897,Metals & Mining ,Real Estate
5812,1658,Mori Arkin,Arkin,65,None,None,1.4,https://specials-images.forbesimg.com/imageserve/8608c40a98b3c1609e133a50d8f0e02b/416x416.jpg?background=000000&cropX1=63&cropX2=640&cropY1=48&cropY2=625,Healthcare ,Pharmaceuticals
5363,1659,Nigel Austin,Austin,47,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/591c5aec4bbe6f1b730a5377/416x416.jpg?background=000000&cropX1=414&cropX2=866&cropY1=103&cropY2=555,Fashion & Retail ,Retailing
6127,1660,Krishna Kumar Bangur,Bangur,57,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a7f29ed4bbe6f2652f52f2f/416x416.jpg?background=000000&cropX1=10&cropX2=358&cropY1=90&cropY2=439,Manufacturing ,Graphite Electrodes
1778,1661,Herb Chambers,Chambers,76,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5601a83fe4b0ffa7afe4f33d/416x416.jpg?background=000000&cropX1=163&cropX2=596&cropY1=124&cropY2=557,Automotive ,Car Dealerships
3979,1662,R.G. Chandramogan,Chandramogan,69,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a8f033d4bbe6f0fa82645d1/416x416.jpg?background=000000&cropX1=178&cropX2=3434&cropY1=600&cropY2=3859,Food And Beverage ,Dairy
8789,1663,Chang Pyung-Soon,Chang,67,None,None,1.4,https://specials-images.forbesimg.com/imageserve/5b15affa31358e612fbb1f7b/416x416.jpg?background=000000&cropX1=29&cropX2=520&cropY1=47&cropY2=538,Service ,Educational Services
3261,1664,Chao Teng-Hsiung,Chao,74,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646,Real Estate ,Real Estate
4295,1665,Chen Liying,Chen,42,Female,None,1.4,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646,Logistics ,Package Delivery
6803,1666,Chen Tianqiao,Chen,45,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/58a094774bbe6f0e55869a51/416x416.jpg?background=000000&cropX1=98&cropX2=744&cropY1=0&cropY2=646,Technology ,Online Games
1417,1667,Henry Cheng,Cheng,71,Male,Hong Kong,1.4,https://specials-images.forbesimg.com/imageserve/5a7e6af931358e4955ad1467/416x416.jpg?background=000000&cropX1=172&cropX2=639&cropY1=1&cropY2=469,Diversified ,Property
9672,1668,Chey Ki-Won,Chey,53,Female,None,1.4,https://specials-images.forbesimg.com/imageserve/553a472de4b0bacdbd7494b1/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=5&cropY2=745,Technology ,"Computer Services, Telecom"
3343,1669,Chi Yufeng,Chi,47,None,China,1.4,https://specials-images.forbesimg.com/imageserve/5a7c866da7ea4316901301c5/416x416.jpg?background=000000&cropX1=2189&cropX2=5760&cropY1=247&cropY2=3816,Technology ,Software
4605,1670,Chua Thian Poh,Chua,69,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/596e7c9aa7ea433081d24d7e/416x416.jpg?background=000000&cropX1=6&cropX2=1206&cropY1=60&cropY2=1260,Real Estate ,Real Estate
3035,1671,Chung Yong-Jin,Chung,49,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5b15b0e04bbe6f74868b91e2/416x416.jpg?background=000000&cropX1=3&cropX2=1094&cropY1=6&cropY2=1097,Fashion & Retail ,Retail
6504,1672,Ciputra,Ciputra,86,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a7f6c48a7ea431690132cbe/416x416.jpg?background=000000&cropX1=274&cropX2=2432&cropY1=141&cropY2=2297,Real Estate ,Real Estate
5967,1673,Alberto Cortina,Cortina,72,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/58dac21b31358e58f079d300/416x416.jpg?background=000000&cropX1=0&cropX2=437&cropY1=79&cropY2=516,Finance And Investments ,Investments
9151,1674,"Robert Coyiuto, Jr.",Coyiuto,65,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/55d64adae4b0ffa7afe405d7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=47&cropY2=791,Energy ,Power
2595,1675,Maria Del Pino Y Calvo-Sotelo,Del Pino Y Calvo-Sotelo,62,Female,None,1.4,https://specials-images.forbesimg.com/imageserve/e16f32e7a5efbd4ac1b94e727f0b236f/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743,Construction & Engineering ,Construction
5196,1676,K. Dinesh,Dinesh,64,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a7f26fc4bbe6f2652f52ea1/416x416.jpg?background=000000&cropX1=658&cropX2=3247&cropY1=0&cropY2=2586,Technology ,Software Services
6745,1677,Du Weimin,Du,54,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a7f26fc4bbe6f2652f52ea1/416x416.jpg?background=000000&cropX1=658&cropX2=3247&cropY1=0&cropY2=2586,Healthcare ,Vaccines
7479,1678,John Edson,Edson,86,Male,United States,1.4,https://specials-images.forbesimg.com/imageserve/5a90876c31358e79a28a1e2d/416x416.jpg?background=000000&cropX1=509&cropX2=1828&cropY1=155&cropY2=1474,Manufacturing ,Leisure Craft
3524,1679,David Einhorn,Einhorn,49,None,None,1.4,https://specials-images.forbesimg.com/imageserve/5a907d4a4bbe6f0fa82666a5/416x416.jpg?background=000000&cropX1=817&cropX2=2143&cropY1=29&cropY2=1354,Finance And Investments ,Hedge Funds
7152,1680,Bob Ell,Ell,73,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/6ba47ffb154fe985d9e2b4c505adf7a7/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=292&cropY2=1036,Construction & Engineering ,Real Estate
6856,1681,Gary Fegel,Fegel,44,None,None,1.4,https://specials-images.forbesimg.com/imageserve/55006594e4b095aa68c82ad0/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=11&cropY2=755,Metals & Mining ,"Commodities, Investments"
9932,1682,Victor Fung,Fung,72,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/55fb1c87e4b0ffa7afe4b5ef/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=282&cropY2=1026,Logistics ,Trading Company
8105,1683,William Fung,Fung,69,Male,Hong Kong,1.4,https://specials-images.forbesimg.com/imageserve/589f7049a7ea431f32194c0a/416x416.jpg?background=000000&cropX1=108&cropX2=630&cropY1=309&cropY2=831,Fashion & Retail ,Sourcing
3113,1684,Alan Gerry,Gerry,89,Male,United States,1.4,https://specials-images.forbesimg.com/imageserve/e520ca6f0acfc9c577cccce57d14dddf/416x416.jpg?background=000000&cropX1=0&cropX2=2336&cropY1=275&cropY2=2613,Media & Entertainment ,Cable Television
6434,1685,Balkrishan Goenka,Goenka,51,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/55f8ca6be4b0ffa7afe49fbf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745,Manufacturing ,Textiles
6334,1686,Polys Haji-Ioannou,Haji-Ioannou,58,Male,Cyprus,1.4,https://specials-images.forbesimg.com/imageserve/55f8ca6be4b0ffa7afe49fbf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=2&cropY2=745,Service ,Easyjet
9065,1687,Mehmet Hattat,Hattat,72,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/6a5d969225b243a7b1ff472d30df6cff/416x416.jpg?background=000000&cropX1=69&cropX2=660&cropY1=169&cropY2=760,Diversified ,Diversified
8947,1688,J. Tomilson Hill,Hill,70,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a908f074bbe6f0fa82668a3/416x416.jpg?background=000000&cropX1=1033&cropX2=1968&cropY1=144&cropY2=1080,Finance And Investments ,Investments
9693,1689,Eduardo Hochschild,Hochschild,54,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/58a249324bbe6f0e5586b966/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=32&cropY2=776,Metals & Mining ,Mining
3228,1690,Hoi Kin Hong,Hoi,65,None,None,1.4,https://specials-images.forbesimg.com/imageserve/58a249324bbe6f0e5586b966/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=32&cropY2=776,Real Estate ,Real Estate
7106,1691,Hur Young-In,Hur,69,None,None,1.4,https://specials-images.forbesimg.com/imageserve/58f8e36231358e58f07a994b/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=90&cropY2=833,Food And Beverage ,"Bakeries, Fast Food"
4505,1692,George Joseph,Joseph,96,Male,United States,1.4,https://specials-images.forbesimg.com/imageserve/f8b168c4a7bfccd92602385364f691b7/416x416.jpg?background=000000&cropX1=106&cropX2=641&cropY1=68&cropY2=603,Finance And Investments ,Insurance
8923,1693,Ronald Joyce,Joyce,87,Male,Canada,1.4,https://specials-images.forbesimg.com/imageserve/0db819f7289a271d3db827cc74b82440/416x416.jpg?background=000000&cropX1=56&cropX2=539&cropY1=155&cropY2=638,Food And Beverage ,Coffee Chain
6807,1694,T.S. Kalyanaraman,Kalyanaraman,71,None,None,1.4,https://specials-images.forbesimg.com/imageserve/eddd809b5b22eb4f427650c5fdfe7542/416x416.jpg?background=000000&cropX1=32&cropX2=705&cropY1=122&cropY2=796,Fashion & Retail ,Jewelry
7056,1695,Nimesh Kampani,Kampani,71,None,None,1.4,https://specials-images.forbesimg.com/imageserve/5a7f3d1c31358e4955ad1a6b/416x416.jpg?background=000000&cropX1=990&cropX2=2364&cropY1=46&cropY2=1420,Finance And Investments ,Investment Banking
3906,1696,Eugene Kaspersky,Kaspersky,52,Male,Russia,1.4,https://specials-images.forbesimg.com/imageserve/5a80a3e131358e4955ad2ac7/416x416.jpg?background=000000&cropX1=521&cropX2=3119&cropY1=1171&cropY2=3771,Technology ,Software
5525,1697,Viktor Kharitonin,Kharitonin,45,None,Russia,1.4,https://specials-images.forbesimg.com/imageserve/5a80c7da31358e4955ad2c92/416x416.jpg?background=000000&cropX1=407&cropX2=1611&cropY1=274&cropY2=1479,Healthcare ,Pharmaceuticals
8178,1698,Pyotr Kondrashev,Kondrashev,68,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/58a26ad4a7ea431f3219745b/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,Manufacturing ,Investments
3480,1699,Yuri Kovalchuk,Kovalchuk,66,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/c4c9576de7cabcb986363f5b2963c9e5/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=27&cropY2=771,Finance And Investments ,"Banking, Insurance, Media"
5712,1700,Kagemasa Kozuki,Kozuki,77,None,None,1.4,https://specials-images.forbesimg.com/imageserve/551ad3a9e4b0ffa93fd2676a/416x416.jpg?background=000000&cropX1=29&cropX2=738&cropY1=31&cropY2=740,Technology ,Video Games
5718,1701,Michael Krasny,Krasny,64,None,None,1.4,https://specials-images.forbesimg.com/imageserve/066ddf8d15e970b7c5b17d2962ac0b16/416x416.jpg?background=000000&cropX1=0&cropX2=788&cropY1=27&cropY2=815,Technology ,Retail
3690,1702,James Leininger,Leininger,73,Male,USA,1.4,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775,Healthcare ,Medical Products
3017,1703,Li Guoqiang,Li,54,None,None,1.4,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775,Automotive ,Auto Dealerships
4732,1704,Li Liangbin,Li,50,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/041a945d6f58b58c25ed00c227dde161/416x416.jpg?background=000000&cropX1=35&cropX2=718&cropY1=92&cropY2=775,Manufacturing ,Lithium
8565,1705,Liu Ko-Chen,Liu,64,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/594c19bb4bbe6f18d786e76c/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=69&cropY2=810,Technology ,Manufacturing
4357,1706,Anatoly Lomakin,Lomakin,65,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791,Metals & Mining ,Investments
5660,1707,Ma Hong,Ma,50,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/591833ed1fba28af6faa0f802f51940a/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=50&cropY2=791,Fashion & Retail ,Fashion Retail
3738,1708,Gary Magness,Magness,64,Male,United States,1.4,https://specials-images.forbesimg.com/imageserve/5a908db831358e79a28a1ed8/416x416.jpg?background=000000&cropX1=480&cropX2=1667&cropY1=120&cropY2=1308,Media & Entertainment ,"Cable Tv, Investments"
1981,1709,Youssef Mansour,Mansour,73,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/72835a43efc192956271eb1c1b055490/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=50&cropY2=794,Diversified ,Diversified
8427,1710,Strive Masiyiwa,Masiyiwa,57,Male,Zimbabwe,1.4,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661,Telecom ,Telecom
9266,1711,Dariusz Milek,Milek,50,Male,Poland,1.4,https://specials-images.forbesimg.com/imageserve/5a81377731358e4955ad31f4/416x416.jpg?background=000000&cropX1=1074&cropX2=3674&cropY1=63&cropY2=2661,Fashion & Retail ,"Real Estate, Retail"
2297,1712,Nan Cunhui,Nan,54,None,None,1.4,https://specials-images.forbesimg.com/imageserve/56290bf2e4b0ffa7afe625bf/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=377&cropY2=1120,Manufacturing ,Power Equipment
4647,1713,Dinesh Nandwana,Nandwana,55,Male,None,1.4,https://specials-images.forbesimg.com/imageserve/5a7f1b6b31358e4955ad186c/416x416.jpg?background=000000&cropX1=7&cropX2=2978&cropY1=156&cropY2=3129,Technology ,Software Services
6358,1714,Oei Hong Leong,Oei,70,Male,Singapore,1.4,https://specials-images.forbesimg.com/imageserve/57a0c36b4bbe6f11ca506817/416x416.jpg?background=000000&cropX1=0&cropX2=686&cropY1=2&cropY2=688,Finance And Investments ,Investments
